city,timestamp,temperature_c,humidity_pct,wind_speed_kmh,precipitation_mm,weather_condition
Paris,22/06/2024 04:00,23.4,94.5,14.6,0.6,pluvieux
Nantes,2024-03-31T17:00:00,7.8,54.9,44.9,0.0,nuageux
Toulouse,2024-05-23T19:00:00,17.1,62.8,11.5,0.0,ensoleille
Paris,03/05/2024 16:00:00,75.0,88.4,12.7,0.8,pluvieux
Lille,2024-06-22T06:00:00,26.7,83.7,11.1,0.0,nuageux
Paris,2024-01-10 09:00:00,-1.2,49.0,26.4,0.0,nuageux
Bordeaux,2024-06-26T03:00:00,22.8,51.3,22.1,0.0,nuageux
Marseille,2024-01-15 04:00:00,6.0,54.3,15.4,6.0,orageux
Marseille,02/14/2024 20:00:00,1.5,66.7,14.8,0.0,neigeux
Bordeaux,03/06/2024 02:00:00,10.3,87.7,21.1,0.0,nuageux
Toulouse,01/03/2024 15:00:00,0.5,61.8,24.5,0.0,nuageux
Paris,2024-06-24T01:00:00,28.5,75.8,23.9,0.0,ensoleille
Bordeaux,2024-05-14T01:00:00,10.1,46.5,48.9,3.4,
Nantes,2024-02-16T22:00:00,6.0,50.7,2.2,0.0,
Paris,2024-05-08T06:00:00,19.9,71.0,23.7,3.1,pluvieux
Lille,06/24/2024 12:00:00,25.5,76.9,31.9,0.0,ensoleille
Rouen,2024-05-21 02:00:00,10.1,79.0,25.3,4.5,pluvieux
Strasbourg,01/21/2024 10:00:00,5.2,64.2,25.3,0.0,ensoleille
Lille,03/06/2024 16:00:00,NA,40.0,26.6,6.3,orageux
Lyon,2024-03-17 01:00:00,19.4,40.6,19.6,0.0,brumeux
Rouen,30/01/2024 19:00,-2.3,139.2,14.0,8.5,pluvieux
Rouen,2024-02-19 16:00:00,1.4,51.4,35.2,3.4,pluvieux
Paris,06/18/2024 17:00:00,21.2,52.3,2.1,0.0,nuageux
Strasbourg,27/02/2024 02:00,-4.6,69.1,43.3,0.0,brumeux
Paris,2024-02-25 18:00:00,9.1,76.4,14.8,5.3,orageux
Marseille,2024-03-13T20:00:00,"25,5",92.5,17.9,0.0,nuageux
Marseille,05/28/2024 08:00:00,10.7,56.3,34.0,0.5,pluvieux
Strasbourg,04/24/2024 14:00:00,10.7,94.7,25.2,0.0,brumeux
Marseille,13/06/2024 17:00,26.7,82.1,33.1,0.0,nuageux
Bordeaux,2024-02-13T13:00:00,1.3,85.9,14.3,4.8,pluvieux
Nantes,2024-05-05T21:00:00,17.3,56.8,29.4,0.0,brumeux
Marseille,02/18/2024 21:00:00,11.0,42.5,41.8,0.0,nuageux
Lyon,2024-01-23 07:00:00,11.1,87.5,4.4,0.0,brumeux
Lyon,12/02/2024 13:00,"1,6",76.8,25.0,0.0,pluvieux
Nantes,2024-02-01T01:00:00,9.8,49.3,16.2,0.0,pluvieux
Strasbourg,2024-01-31 06:00:00,6.9,50.4,6.7,0.0,orageux
Lyon,23/05/2024 12:00,15.1,85.4,0.3,0.0,nuageux
Lyon,03/29/2024 03:00:00,13.5,72.0,40.1,0.0,ensoleille
Rouen,2024-01-03T03:00:00,NA,84.9,11.3,8.3,orageux
Marseille,2024-05-14T23:00:00,13.7,55.2,24.3,0.0,nuageux
Lille,16/03/2024 07:00,8.0,40.1,2.2,9.8,orageux
Marseille,2024-03-13T01:00:00,"16,4",59.0,12.5,0.0,nuageux
Lille,2024-01-20 15:00:00,-0.7,91.3,7.7,9.0,pluvieux
Strasbourg,2024-04-07 01:00:00,8.1,72.4,27.3,0.0,brumeux
Bordeaux,07/05/2024 00:00,18.3,43.1,41.1,0.0,ensoleille
Grenoble,01/04/2024 14:00,17.3,56.2,28.3,0.0,pluvieux
Paris,2024-06-18 04:00:00,29.7,44.3,2.7,0.0,nuageux
Bordeaux,2024-03-03 11:00:00,19.1,87.9,7.5,0.0,nuageux
Marseille,03/18/2024 09:00:00,"22,4",44.0,33.0,0.0,nuageux
Lyon,03/04/2024 12:00,14.8,56.8,38.2,0.0,orageux
Lille,2024-02-13T17:00:00,3.6,60.3,6.8,0.0,pluvieux
Marseille,2024-03-07T08:00:00,18.0,45.1,17.7,7.9,orageux
Toulouse,2024-02-08T23:00:00,2.8,85.9,35.7,0.0,nuageux
Grenoble,03/04/2024 23:00:00,12.3,43.9,43.6,6.1,pluvieux
Nantes,2024-05-07 17:00:00,17.2,92.9,3.5,0.0,nuageux
Lyon,2024-01-02T07:00:00,-1.6,47.3,27.8,1.1,pluvieux
Rouen,2024-04-18T15:00:00,17.9,69.2,40.9,0.0,nuageux
Lille,24/04/2024 05:00,19.3,107.9,31.2,0.0,nuageux
Paris,20/05/2024 20:00,19.4,87.6,24.7,0.0,brumeux
Lille,2024-06-21T13:00:00,28.1,66.2,23.5,0.0,nuageux
Grenoble,2024-02-16 11:00:00,4.5,69.3,7.4,0.0,neigeux
Strasbourg,08/05/2024 11:00,"11,3",81.2,3.6,8.5,orageux
Lille,2024-03-20 08:00:00,17.4,86.8,41.1,0.0,brumeux
Lille,2024-05-21T16:00:00,6.7,77.6,34.9,0.0,neigeux
Rouen,22/05/2024 20:00,22.6,91.7,49.0,0.0,nuageux
Toulouse,2024-02-08T11:00:00,4.1,50.9,6.1,2.1,pluvieux
Rouen,2024-06-05 20:00:00,23.1,59.8,42.0,7.8,pluvieux
Toulouse,20/05/2024 04:00,11.3,89.0,0.2,0.0,brumeux
Bordeaux,28/01/2024 07:00,3.5,68.1,47.3,0.0,neigeux
Grenoble,26/02/2024 02:00,-2.5,57.2,1.7,0.0,ensoleille
Rouen,2024-04-16 07:00:00,20.5,70.8,29.1,0.0,nuageux
Nantes,10/04/2024 08:00,21.7,68.7,48.6,0.0,ensoleille
Lille,03/22/2024 02:00:00,15.1,92.2,21.9,3.1,pluvieux
Strasbourg,2024-05-21T02:00:00,14.1,89.3,32.5,7.2,pluvieux
Grenoble,03/15/2024 10:00:00,22.1,63.7,18.3,0.0,ensoleille
Lyon,2024-01-03T20:00:00,7.1,93.1,37.6,0.0,nuageux
Strasbourg,05/24/2024 13:00:00,7.2,50.5,45.0,0.0,nuageux
Lille,10/06/2024 17:00,19.5,72.7,25.5,0.0,nuageux
Strasbourg,2024-01-21T00:00:00,2.8,61.3,20.8,0.0,neigeux
Nantes,27/02/2024 13:00,3.8,68.0,28.5,0.0,ensoleille
Grenoble,03/30/2024 09:00:00,21.7,71.7,19.7,0.0,ensoleille
Marseille,06/01/2024 12:00:00,32.8,85.1,40.5,1.2,pluvieux
Grenoble,2024-04-16T23:00:00,"15,3",87.5,14.4,5.3,pluvieux
Strasbourg,24/01/2024 17:00,1.9,85.2,23.4,1.4,pluvieux
Bordeaux,2024-04-27T17:00:00,19.0,80.9,17.4,0.0,brumeux
Paris,03/01/2024 13:00:00,18.8,53.4,34.7,0.0,pluvieux
Bordeaux,20/02/2024 03:00,15.6,89.2,44.1,0.0,nuageux
Lille,03/02/2024 06:00,10.4,93.9,30.9,9.2,orageux
Lyon,2024-03-24 05:00:00,12.4,71.8,14.6,0.9,pluvieux
Nantes,28/02/2024 14:00,-1.9,49.7,41.1,0.0,nuageux
Grenoble,2024-03-27 07:00:00,"16,1",59.2,34.2,0.0,ensoleille
Nantes,28/03/2024 00:00,75.0,66.8,34.4,2.5,pluvieux
Nantes,11/05/2024 01:00,7.2,52.3,9.4,0.0,ensoleille
Bordeaux,2024-03-27T08:00:00,15.9,69.6,7.6,0.0,neigeux
Strasbourg,30/05/2024 13:00,17.1,76.0,46.7,0.0,nuageux
Grenoble,2024-02-28 23:00:00,10.3,94.3,16.3,0.5,pluvieux
Paris,01/19/2024 04:00:00,10.3,93.0,46.5,0.0,brumeux
Strasbourg,10/02/2024 17:00,9.7,93.1,37.3,8.1,pluvieux
Lille,18/05/2024 19:00,12.4,89.3,47.0,0.3,pluvieux
Grenoble,2024-04-26 10:00:00,14.0,56.3,47.8,0.0,orageux
Grenoble,2024-02-09T02:00:00,-0.5,52.6,45.7,0.0,brumeux
Rouen,2024-01-12T12:00:00,9.2,79.5,17.6,0.0,neigeux
Lille,2024-05-06 18:00:00,6.9,88.1,33.9,0.0,nuageux
Strasbourg,03/16/2024 23:00:00,13.2,88.7,21.0,0.0,nuageux
Toulouse,2024-06-01T03:00:00,26.5,63.0,43.7,0.0,ensoleille
Paris,2024-03-22T04:00:00,21.4,85.9,30.1,0.0,nuageux
Nantes,2024-05-07 14:00:00,9.6,89.5,4.5,0.0,nuageux
Toulouse,2024-02-18 22:00:00,0.3,48.9,39.9,0.0,pluvieux
Strasbourg,03/06/2024 21:00:00,17.2,48.9,30.1,0.0,pluvieux
Rouen,14/03/2024 18:00,19.0,123.5,43.3,0.0,neigeux
Marseille,2024-04-08T22:00:00,15.2,76.4,42.0,0.3,pluvieux
Toulouse,2024-04-05T21:00:00,15.2,72.8,36.7,7.5,pluvieux
Grenoble,03/18/2024 11:00:00,14.4,45.0,13.5,0.0,pluvieux
Grenoble,2024-02-01 14:00:00,-1.1,54.6,6.5,0.0,ensoleille
Marseille,01/21/2024 23:00:00,8.4,,19.1,0.0,nuageux
Bordeaux,11/01/2024 19:00,2.2,58.1,2.4,0.0,orageux
Rouen,16/03/2024 12:00,8.7,51.0,39.8,9.2,pluvieux
Marseille,2024-04-28 07:00:00,16.5,81.6,41.2,0.0,brumeux
Grenoble,01/15/2024 07:00:00,11.0,47.2,2.9,0.0,orageux
Lyon,25/04/2024 22:00,12.7,60.1,25.8,0.0,orageux
Rouen,24/05/2024 21:00,17.6,55.7,49.0,1.0,pluvieux
Nantes,04/18/2024 18:00:00,18.5,42.3,49.7,0.0,brumeux
Toulouse,01/18/2024 21:00:00,5.0,76.4,25.8,9.4,orageux
Toulouse,2024-01-16 22:00:00,9.1,54.9,22.4,0.0,neigeux
Grenoble,2024-04-18 07:00:00,"9,4",80.6,1.7,0.0,brumeux
Nantes,2024-03-20T23:00:00,21.7,49.4,49.1,0.1,pluvieux
Lyon,24/01/2024 10:00,10.5,74.4,35.8,0.0,nuageux
Marseille,2024-05-21 03:00:00,14.2,41.6,49.0,0.0,brumeux
Lyon,2024-04-20T20:00:00,"15,8",92.2,47.1,0.0,nuageux
Paris,2024-04-20T14:00:00,7.2,86.3,14.2,0.0,nuageux
Grenoble,2024-04-10T15:00:00,9.4,84.7,45.9,0.0,brumeux
Strasbourg,2024-03-08 11:00:00,12.3,55.0,29.5,6.9,orageux
Nantes,2024-03-17 21:00:00,20.8,87.7,6.1,1.3,pluvieux
Lyon,2024-01-21 10:00:00,3.1,45.0,33.0,0.0,ensoleille
Strasbourg,05/27/2024 09:00:00,14.1,87.0,2.8,6.5,pluvieux
Bordeaux,2024-05-09 03:00:00,23.6,50.2,4.2,8.0,pluvieux
Toulouse,2024-01-31T23:00:00,1.0,51.2,37.9,0.0,brumeux
Toulouse,30/03/2024 03:00,25.2,62.0,28.2,0.0,ensoleille
Lille,04/03/2024 00:00,19.9,44.1,47.7,0.0,nuageux
Rouen,04/10/2024 09:00:00,16.4,44.8,20.6,2.4,pluvieux
Strasbourg,06/20/2024 03:00:00,19.8,94.1,29.3,7.1,pluvieux
Paris,2024-01-15T20:00:00,8.4,57.1,4.5,0.0,orageux
Lyon,2024-06-17T05:00:00,23.5,79.1,49.5,0.0,nuageux
Lyon,2024-04-17T12:00:00,15.3,66.1,26.9,0.0,nuageux
Rouen,01/22/2024 08:00:00,6.5,89.5,33.0,0.0,brumeux
Strasbourg,06/05/2024 03:00:00,16.7,50.1,42.3,7.4,pluvieux
Toulouse,2024-05-30T02:00:00,15.7,41.3,17.7,0.0,brumeux
Marseille,2024-03-09 08:00:00,13.4,72.3,29.2,0.0,brumeux
Grenoble,21/01/2024 23:00,9.8,65.5,42.7,0.0,neigeux
Toulouse,05/02/2024 19:00:00,"15,5",90.7,37.4,5.2,orageux
Paris,06/28/2024 07:00:00,23.3,85.3,5.2,0.0,nuageux
Paris,02/13/2024 03:00:00,5.7,73.1,17.4,0.0,nuageux
Strasbourg,2024-01-13 17:00:00,1.3,50.7,0.6,9.8,pluvieux
Rouen,02/25/2024 08:00:00,1.4,70.8,35.9,0.0,brumeux
Bordeaux,02/05/2024 23:00:00,5.5,94.5,23.2,3.1,pluvieux
Bordeaux,03/04/2024 17:00:00,13.6,85.2,4.1,0.0,nuageux
Paris,2024-06-24T09:00:00,31.1,73.0,13.4,0.0,ensoleille
Grenoble,03/20/2024 20:00:00,9.9,88.6,12.0,0.0,brumeux
Nantes,2024-04-08 22:00:00,"9,2",85.9,33.5,0.0,brumeux
Marseille,13/06/2024 12:00,23.3,68.2,36.0,0.0,nuageux
Toulouse,28/05/2024 00:00,22.5,94.5,11.2,0.0,brumeux
Paris,01/23/2024 23:00:00,11.8,60.6,32.2,0.0,brumeux
Marseille,2024-04-05 07:00:00,11.2,80.0,46.2,0.0,brumeux
Lyon,01/14/2024 13:00:00,"8,3",53.5,32.3,0.0,neigeux
Marseille,2024-01-06T10:00:00,75.0,43.2,13.1,0.0,neigeux
Marseille,06/01/2024 21:00,13.9,56.1,24.3,0.0,brumeux
Rouen,2024-05-19T08:00:00,15.4,56.3,7.9,2.7,pluvieux
Grenoble,2024-01-03 02:00:00,"-2,4",82.7,14.0,1.9,pluvieux
Marseille,2024-01-04 18:00:00,5.8,83.4,39.6,0.0,nuageux
Rouen,17/01/2024 22:00,-0.6,94.4,20.8,6.0,pluvieux
Nantes,2024-06-18 02:00:00,22.5,54.3,25.1,4.8,pluvieux
Paris,2024-03-11 03:00:00,16.1,74.6,8.4,4.9,pluvieux
Lyon,2024-04-08T09:00:00,8.9,72.7,30.9,8.9,orageux
Rouen,2024-05-07 04:00:00,13.7,86.1,15.8,3.3,pluvieux
Paris,2024-04-11T20:00:00,16.3,59.8,19.2,0.0,orageux
Grenoble,2024-01-23T13:00:00,11.5,84.2,46.8,0.0,brumeux
Lyon,2024-02-22 10:00:00,6.8,73.6,20.2,0.0,pluvieux
Lille,2024-05-22 11:00:00,15.7,49.3,14.5,0.0,ensoleille
Lille,2024-01-08 01:00:00,,76.0,34.5,0.0,ensoleille
Bordeaux,2024-05-22T02:00:00,15.0,49.0,7.3,0.0,brumeux
Toulouse,2024-03-25T20:00:00,14.7,60.1,14.9,0.8,pluvieux
Lyon,2024-02-11 16:00:00,-2.9,75.3,4.4,0.0,nuageux
Lille,2024-03-13 02:00:00,19.5,48.4,36.9,2.4,pluvieux
Marseille,2024-05-13 18:00:00,"11,4",89.6,27.9,4.5,pluvieux
Paris,2024-06-05T06:00:00,"17,6",57.9,31.9,0.0,nuageux
Lyon,2024-06-30 22:00:00,17.9,94.5,48.9,1.0,pluvieux
Strasbourg,06/13/2024 12:00:00,22.1,41.2,40.2,3.5,pluvieux
Rouen,2024-02-09T15:00:00,8.6,69.2,17.8,7.6,orageux
Marseille,06/15/2024 13:00:00,30.7,59.3,44.2,0.0,ensoleille
Strasbourg,2024-03-16 01:00:00,18.3,88.0,1.6,0.0,nuageux
Marseille,01/27/2024 13:00:00,10.8,57.3,13.4,0.0,orageux
Lille,2024-01-25T21:00:00,9.6,57.4,39.4,0.0,ensoleille
Bordeaux,2024-06-17 18:00:00,34.6,87.1,21.7,9.8,orageux
Lille,2024-03-16 12:00:00,20.9,91.7,23.0,0.0,nuageux
Grenoble,30/06/2024 18:00,"29,0",63.5,3.5,0.0,nuageux
Paris,05/26/2024 05:00:00,13.8,45.7,42.9,0.0,orageux
Paris,2024-05-29 01:00:00,15.1,,46.1,0.0,brumeux
Paris,2024-06-28 21:00:00,"20,9",91.8,49.9,0.0,nuageux
Bordeaux,04/02/2024 05:00:00,"11,9",58.1,40.8,0.0,brumeux
Lyon,04/17/2024 11:00:00,20.7,70.6,1.7,0.0,ensoleille
Paris,2024-05-19 22:00:00,13.7,48.3,32.9,0.0,ensoleille
Rouen,2024-02-28 13:00:00,2.0,42.9,32.3,0.0,neigeux
Paris,15/05/2024 04:00,16.9,57.2,8.2,0.0,brumeux
Lyon,2024-01-22 14:00:00,-2.1,,35.9,0.0,brumeux
Toulouse,2024-06-29T16:00:00,23.3,69.1,0.2,5.4,
Nantes,2024-03-18 06:00:00,13.3,88.9,49.3,0.0,brumeux
Paris,04/01/2024 14:00:00,22.8,87.6,30.8,0.0,nuageux
Grenoble,2024-05-17T06:00:00,22.7,46.1,7.3,0.0,nuageux
Bordeaux,03/03/2024 19:00,21.0,78.7,45.6,3.2,pluvieux
Toulouse,2024-03-24 22:00:00,15.5,43.4,12.8,0.0,pluvieux
Marseille,2024-04-20 08:00:00,17.3,51.5,34.1,9.8,pluvieux
Paris,04/05/2024 02:00,12.7,86.5,29.1,7.9,pluvieux
Lille,2024-05-08 23:00:00,"14,4",49.8,16.6,0.0,orageux
Marseille,13/05/2024 23:00,20.5,94.6,32.2,0.0,brumeux
Grenoble,2024-01-07 14:00:00,"2,0",55.5,29.8,0.0,nuageux
Bordeaux,04/18/2024 18:00:00,10.1,63.6,37.1,0.0,orageux
Rouen,02/03/2024 04:00:00,-0.0,75.7,22.7,0.0,ensoleille
Lille,19/03/2024 00:00,12.0,81.6,8.3,0.8,pluvieux
Paris,2024-06-10T01:00:00,17.5,65.6,38.8,0.0,nuageux
Paris,2024-03-05T13:00:00,21.4,88.3,44.8,0.0,nuageux
Nantes,01/20/2024 17:00:00,8.9,53.1,8.2,0.0,ensoleille
Bordeaux,2024-04-27T01:00:00,13.9,85.1,31.9,0.0,nuageux
Rouen,2024-05-15T18:00:00,7.3,,4.8,0.0,pluvieux
Bordeaux,2024-06-17 15:00:00,26.0,89.4,41.5,3.1,pluvieux
Lyon,07/04/2024 07:00,13.6,49.6,14.1,1.9,pluvieux
Lille,2024-01-07T15:00:00,5.3,75.7,15.7,0.0,neigeux
Rouen,2024-03-21T21:00:00,22.6,60.1,13.5,3.6,pluvieux
Strasbourg,2024-02-16 19:00:00,8.9,87.4,18.2,0.0,nuageux
Lille,2024-03-14T20:00:00,7.9,55.6,36.3,0.0,brumeux
Lille,2024-06-13 04:00:00,28.0,64.3,28.5,8.0,orageux
Marseille,2024-02-07 22:00:00,3.4,78.8,27.7,0.0,nuageux
Paris,04/15/2024 04:00:00,9.6,75.9,36.1,0.0,nuageux
Toulouse,2024-04-18 05:00:00,10.3,91.8,23.2,0.0,nuageux
Grenoble,06/19/2024 10:00:00,20.4,58.1,28.6,0.0,ensoleille
Bordeaux,2024-02-15 14:00:00,3.9,68.1,25.8,0.0,orageux
Grenoble,13/03/2024 12:00,14.4,81.2,40.2,0.0,nuageux
Marseille,02/11/2024 08:00:00,11.2,54.8,13.0,0.0,neigeux
Paris,2024-01-09 07:00:00,8.1,62.7,18.5,0.0,brumeux
Marseille,2024-03-15 13:00:00,21.6,54.5,33.1,0.0,nuageux
Marseille,07/03/2024 19:00,"16,9",71.0,32.8,0.0,brumeux
Strasbourg,09/01/2024 22:00,100.0,40.5,18.1,0.0,
Strasbourg,2024-06-22T18:00:00,17.9,92.0,9.5,3.0,pluvieux
Marseille,03/18/2024 19:00:00,"23,3",58.9,46.7,0.0,nuageux
Grenoble,2024-06-22 15:00:00,19.7,94.4,24.3,0.0,nuageux
Paris,2024-06-12 22:00:00,29.4,50.8,29.9,0.0,nuageux
Bordeaux,2024-03-13T06:00:00,17.7,71.1,39.3,0.0,nuageux
Lille,2024-01-19T03:00:00,-2.8,72.5,3.2,5.3,orageux
Strasbourg,05/16/2024 07:00:00,14.0,58.7,16.9,0.0,nuageux
Toulouse,2024-02-18T07:00:00,3.6,81.9,41.3,0.0,brumeux
Paris,2024-04-09T01:00:00,8.8,92.4,44.9,0.0,nuageux
Grenoble,2024-03-04 04:00:00,9.4,47.6,34.1,3.9,pluvieux
Strasbourg,06/04/2024 05:00,6.8,67.7,31.5,0.0,ensoleille
Strasbourg,2024-02-11 04:00:00,6.0,66.9,25.9,6.1,pluvieux
Paris,01/26/2024 18:00:00,9.5,70.3,30.4,0.0,orageux
Strasbourg,2024-06-08 15:00:00,20.0,48.5,1.7,0.0,ensoleille
Lille,02/05/2024 11:00,12.2,90.6,1.9,8.6,orageux
Strasbourg,2024-03-30T10:00:00,21.0,72.8,15.1,4.7,pluvieux
Grenoble,01/28/2024 09:00:00,3.4,91.6,1.4,0.0,nuageux
Bordeaux,03/19/2024 18:00:00,"16,4",80.4,16.8,3.8,pluvieux
Marseille,14/03/2024 17:00,11.5,72.3,39.8,9.2,orageux
Lyon,14/03/2024 09:00,16.0,41.5,23.9,8.8,orageux
Grenoble,2024-02-19 16:00:00,6.8,60.0,26.6,0.0,pluvieux
Strasbourg,2024-06-22 06:00:00,18.0,87.3,0.9,0.0,brumeux
Strasbourg,2024-03-04 08:00:00,"8,6",79.3,40.6,0.0,pluvieux
Bordeaux,2024-06-13T03:00:00,32.5,64.3,39.0,0.0,ensoleille
Toulouse,2024-04-18 06:00:00,24.3,42.7,6.1,0.0,nuageux
Nantes,05/19/2024 08:00:00,22.5,64.5,1.4,0.0,ensoleille
Lyon,2024-05-24T00:00:00,10.9,40.2,43.9,0.9,pluvieux
Nantes,04/26/2024 16:00:00,10.5,43.2,10.5,0.0,brumeux
Rouen,2024-01-07 01:00:00,1.5,141.9,21.2,0.0,pluvieux
Paris,06/29/2024 15:00:00,30.3,48.9,8.1,0.0,nuageux
Bordeaux,2024-04-15T08:00:00,18.8,57.9,30.6,0.0,neigeux
Lyon,2024-01-06T14:00:00,6.1,77.3,12.3,0.0,nuageux
Rouen,28/06/2024 15:00,27.1,89.7,22.1,0.0,nuageux
Grenoble,25/02/2024 11:00,-1.8,65.8,15.0,0.0,pluvieux
Grenoble,2024-04-16T10:00:00,12.4,41.4,36.8,7.4,pluvieux
Lille,2024-04-11T21:00:00,6.5,62.0,47.5,5.5,pluvieux
Toulouse,2024-03-22 04:00:00,22.9,43.1,16.1,0.0,ensoleille
Bordeaux,31/05/2024 00:00,15.2,76.3,17.3,0.0,brumeux
Nantes,2024-01-10T12:00:00,3.1,81.9,15.6,0.0,nuageux
Rouen,2024-06-17T22:00:00,19.2,44.6,45.8,0.0,pluvieux
Lille,2024-04-05T17:00:00,16.9,78.3,46.7,0.0,neigeux
Toulouse,04/27/2024 14:00:00,23.6,63.1,30.0,0.0,nuageux
Rouen,03/27/2024 09:00:00,"17,1",62.4,18.2,0.0,brumeux
Toulouse,01/03/2024 06:00:00,"11,9",56.8,32.3,5.5,orageux
Toulouse,2024-06-05 05:00:00,21.0,42.0,11.0,0.0,ensoleille
Marseille,06/02/2024 20:00:00,27.3,85.2,31.1,0.0,nuageux
Paris,2024-04-06 03:00:00,8.1,58.9,23.9,0.0,brumeux
Lille,2024-04-22 06:00:00,8.6,41.1,2.8,0.0,neigeux
Lyon,2024-05-06T23:00:00,14.6,81.5,9.6,0.0,brumeux
Nantes,06/22/2024 08:00:00,17.6,49.4,26.6,0.0,nuageux
Bordeaux,2024-03-01T00:00:00,18.5,59.9,12.6,1.9,pluvieux
Bordeaux,2024-02-12T06:00:00,15.1,60.7,47.0,4.0,pluvieux
Nantes,2024-06-15 23:00:00,30.8,43.5,28.7,0.0,nuageux
Grenoble,06/27/2024 03:00:00,32.3,68.9,17.1,0.0,ensoleille
Nantes,05/15/2024 22:00:00,18.3,91.1,14.0,2.3,
Nantes,2024-04-20 13:00:00,18.1,75.8,1.2,0.0,orageux
Marseille,2024-02-01T21:00:00,2.2,69.6,3.8,0.0,ensoleille
Marseille,2024-05-10T19:00:00,15.0,65.7,25.5,0.0,brumeux
Rouen,2024-01-06 00:00:00,8.8,71.6,8.8,2.7,pluvieux
Lyon,03/22/2024 00:00:00,8.1,48.2,36.2,5.2,orageux
Nantes,10/04/2024 05:00,NA,47.0,23.1,0.0,ensoleille
Grenoble,04/13/2024 03:00:00,10.0,73.3,12.0,0.0,ensoleille
Grenoble,06/13/2024 17:00:00,24.1,87.7,23.3,0.0,pluvieux
Paris,2024-02-15T19:00:00,8.8,42.4,27.8,8.0,orageux
Nantes,2024-04-29T07:00:00,"13,9",49.3,16.1,0.0,ensoleille
Strasbourg,02/07/2024 01:00:00,-3.1,40.3,38.5,0.0,neigeux
Bordeaux,2024-03-09 23:00:00,22.3,60.1,32.7,0.0,ensoleille
Marseille,2024-04-19T04:00:00,15.2,41.8,42.1,0.0,nuageux
Lyon,19/01/2024 01:00,1.6,51.2,48.8,0.0,ensoleille
Lyon,2024-06-02 05:00:00,29.2,57.6,27.1,0.5,pluvieux
Grenoble,03/22/2024 21:00:00,15.5,44.0,44.7,2.1,pluvieux
Nantes,2024-03-20T01:00:00,7.1,93.4,29.7,9.4,orageux
Strasbourg,23/02/2024 13:00,1.2,80.3,49.7,0.0,brumeux
Paris,01/04/2024 11:00:00,10.8,64.6,31.4,0.0,ensoleille
Lille,04/26/2024 21:00:00,16.0,63.0,4.7,3.1,pluvieux
Bordeaux,2024-01-30 14:00:00,0.6,72.5,38.7,4.4,pluvieux
Paris,2024-06-23 04:00:00,27.4,58.6,44.7,0.0,nuageux
Rouen,02/23/2024 00:00:00,5.2,45.6,38.0,0.0,orageux
Nantes,04/23/2024 06:00:00,13.9,76.4,26.8,0.0,neigeux
Paris,23/01/2024 09:00,3.8,52.0,36.6,0.0,nuageux
Rouen,03/13/2024 07:00:00,14.2,58.0,24.5,0.0,pluvieux
Marseille,05/27/2024 09:00:00,,92.2,18.1,0.0,nuageux
Toulouse,05/06/2024 04:00:00,18.7,48.3,49.3,5.9,orageux
Rouen,2024-05-18T01:00:00,14.4,43.5,32.2,0.0,orageux
Grenoble,2024-02-02T09:00:00,2.2,43.8,13.3,0.0,pluvieux
Strasbourg,07/05/2024 23:00,10.8,81.4,11.5,0.0,nuageux
Toulouse,24/01/2024 01:00,12.3,43.7,3.9,0.0,orageux
Rouen,04/06/2024 14:00:00,11.8,86.0,13.4,0.0,brumeux
Nantes,2024-04-08 16:00:00,16.1,67.0,34.8,4.0,pluvieux
Bordeaux,06/03/2024 19:00:00,33.9,74.8,18.7,8.3,pluvieux
Paris,2024-03-21 21:00:00,10.3,58.8,11.6,0.0,pluvieux
Strasbourg,01/24/2024 08:00:00,-1.6,42.1,15.6,6.6,orageux
Lyon,2024-04-30 09:00:00,19.3,86.3,33.6,2.1,pluvieux
Lille,2024-06-22 07:00:00,20.0,84.0,29.3,2.6,pluvieux
Toulouse,2024-05-01T07:00:00,23.2,84.8,4.8,0.0,nuageux
Paris,19/05/2024 01:00,19.3,58.6,8.5,0.0,nuageux
Strasbourg,2024-01-23 13:00:00,2.6,66.5,9.3,0.0,neigeux
Grenoble,30/06/2024 20:00,27.2,91.8,2.0,1.8,pluvieux
Marseille,2024-04-25T19:00:00,"17,6",68.7,11.6,0.0,neigeux
Toulouse,04/24/2024 00:00:00,21.5,92.1,46.4,0.0,brumeux
Marseille,2024-01-11 10:00:00,13.9,75.8,7.7,3.9,pluvieux
Lyon,06/18/2024 01:00:00,27.1,87.1,19.8,7.9,orageux
Toulouse,2024-05-24T12:00:00,19.2,72.1,13.0,4.3,pluvieux
Toulouse,2024-01-23T16:00:00,15.3,72.9,25.3,0.0,
Grenoble,01/13/2024 05:00:00,9.1,79.6,20.4,4.8,pluvieux
Lyon,04/01/2024 20:00,6.6,83.1,3.4,0.0,brumeux
Lyon,01/12/2024 17:00:00,10.0,74.5,2.2,0.0,ensoleille
Nantes,02/15/2024 09:00:00,"4,7",65.7,43.1,0.5,pluvieux
Marseille,03/14/2024 08:00:00,"22,3",55.3,48.8,0.0,ensoleille
Paris,06/21/2024 03:00:00,26.4,89.0,19.6,0.0,nuageux
Grenoble,09/06/2024 07:00,24.4,60.8,3.7,0.0,ensoleille
Paris,2024-06-05 07:00:00,23.1,83.0,30.8,2.7,pluvieux
Toulouse,2024-06-25T06:00:00,"29,0",70.5,46.0,8.8,orageux
Toulouse,2024-04-11 08:00:00,14.8,43.9,4.6,0.0,pluvieux
